item_id,order_id,category,unit_price,quantity,line_total
3194,1553,Sports & Outdoors,130.05,1,130.05
3195,1553,Electronics,356.41,1,356.41
3196,1554,Home & Kitchen,105.58,1,105.58
3197,1554,Apparel,39.7,1,39.7
3198,1555,Electronics,472.33,1,472.33
3199,1555,Toys & Games,110.26,3,330.78
3200,1555,Beauty,63.68,1,63.68
3201,1555,Home & Kitchen,270.89,1,270.89
3202,1556,Home & Kitchen,249.64,3,748.92
3203,1556,Electronics,108.11,1,108.11
3204,1557,Home & Kitchen,211.9,1,211.9
3205,1558,Apparel,97.94,1,97.94
3206,1559,Home & Kitchen,299.13,1,299.13
3207,1559,Home & Kitchen,207.79,2,415.58
3208,1560,Apparel,105.53,1,105.53
3209,1560,Home & Kitchen,270.62,1,270.62
3210,1561,Sports & Outdoors,192.75,1,192.75
3211,1561,Grocery,55.22,1,55.22
3212,1562,Home & Kitchen,29.69,1,29.69
3213,1563,Electronics,836.39,1,836.39
3214,1563,Beauty,28.31,2,56.62
3215,1563,Electronics,859.16,1,859.16
3216,1563,Apparel,76.06,2,152.12
3217,1564,Beauty,64.66,1,64.66
3218,1564,Home & Kitchen,238.97,1,238.97
3219,1564,Toys & Games,101.37,2,202.74
3220,1565,Apparel,62.66,1,62.66
3221,1565,Electronics,264.68,1,264.68
3222,1565,Home & Kitchen,290.54,1,290.54
3223,1565,Sports & Outdoors,118.76,2,237.52
3224,1565,Toys & Games,115.69,1,115.69
3225,1566,Sports & Outdoors,153.5,1,153.5
3226,1567,Home & Kitchen,34.63,1,34.63
3227,1568,Beauty,46.58,1,46.58
3228,1569,Grocery,59.2,1,59.2
3229,1569,Sports & Outdoors,75.51,2,151.02
3230,1569,Books,22.52,1,22.52
3231,1569,Apparel,51.85,3,155.55
3232,1569,Toys & Games,29.49,1,29.49
3233,1570,Sports & Outdoors,189.51,1,189.51
3234,1570,Grocery,33.5,1,33.5
3235,1571,Toys & Games,94.45,1,94.45
3236,1571,Home & Kitchen,87.52,1,87.52
3237,1572,Home & Kitchen,205.33,1,205.33
3238,1572,Electronics,686.48,2,1372.96
3239,1573,Grocery,58.16,2,116.32
3240,1573,Books,10.34,2,20.68
3241,1573,Apparel,89.8,1,89.8
3242,1574,Home & Kitchen,204.38,3,613.14
3243,1574,Home & Kitchen,172.06,1,172.06
3244,1574,Grocery,23.69,3,71.07
3245,1575,Beauty,50.38,1,50.38
3246,1575,Beauty,76.78,2,153.56
3247,1576,Apparel,57.29,1,57.29
3248,1577,Grocery,5.75,1,5.75
3249,1577,Grocery,58.72,1,58.72
3250,1578,Beauty,67.21,1,67.21
3251,1578,Toys & Games,12.76,1,12.76
3252,1579,Apparel,133.73,2,267.46
3253,1580,Grocery,18.38,2,36.76
3254,1581,Beauty,24.85,1,24.85
3255,1582,Grocery,48.21,1,48.21
3256,1582,Apparel,22.88,1,22.88
3257,1583,Electronics,278.94,1,278.94
3258,1584,Electronics,776.13,2,1552.26
3259,1584,Home & Kitchen,193.65,1,193.65
3260,1585,Apparel,23.84,1,23.84
3261,1585,Electronics,113.32,1,113.32
3262,1585,Home & Kitchen,180.34,1,180.34
3263,1585,Sports & Outdoors,113.92,1,113.92
3264,1586,Apparel,22.83,1,22.83
3265,1587,Beauty,23.57,3,70.71
3266,1587,Toys & Games,60.78,1,60.78
3267,1587,Apparel,123.23,1,123.23
3268,1587,Beauty,60.49,1,60.49
3269,1588,Toys & Games,66.59,1,66.59
3270,1588,Home & Kitchen,57.64,3,172.92
3271,1589,Apparel,133.02,1,133.02
3272,1589,Beauty,47.19,1,47.19
3273,1590,Grocery,23.3,1,23.3
3274,1591,Books,24.88,1,24.88
3275,1591,Apparel,71.72,1,71.72
3276,1591,Electronics,429.72,1,429.72
3277,1591,Sports & Outdoors,133.95,2,267.9
3278,1591,Apparel,68.54,1,68.54
3279,1592,Sports & Outdoors,24.79,1,24.79
3280,1592,Beauty,27.55,1,27.55
3281,1592,Books,28.5,1,28.5
3282,1592,Beauty,19.78,2,39.56
3283,1593,Sports & Outdoors,181.11,2,362.22
3284,1593,Apparel,149.33,1,149.33
3285,1594,Apparel,70.2,1,70.2
3286,1594,Electronics,653.15,1,653.15
3287,1594,Toys & Games,78.92,1,78.92
3288,1594,Apparel,29.43,3,88.29
3289,1594,Sports & Outdoors,90.73,1,90.73
3290,1595,Home & Kitchen,267.46,1,267.46
3291,1595,Home & Kitchen,217.53,1,217.53
3292,1595,Apparel,90.89,1,90.89
3293,1596,Electronics,493.22,1,493.22
3294,1597,Beauty,21.04,1,21.04
3295,1597,Sports & Outdoors,30.13,1,30.13
3296,1597,Electronics,312.13,1,312.13
3297,1598,Books,21.57,1,21.57
3298,1599,Electronics,476.76,1,476.76
3299,1600,Home & Kitchen,294.09,3,882.27
3300,1600,Books,43.22,1,43.22
3301,1600,Books,18.54,2,37.08
3302,1601,Books,32.31,1,32.31
3303,1602,Electronics,694.37,1,694.37
3304,1603,Sports & Outdoors,147.72,1,147.72
3305,1603,Electronics,195.6,1,195.6
3306,1604,Apparel,132.98,1,132.98
3307,1605,Apparel,68.67,1,68.67
3308,1605,Electronics,72.12,1,72.12
3309,1606,Electronics,104.41,1,104.41
3310,1607,Electronics,751.85,2,1503.7
3311,1607,Home & Kitchen,274.52,1,274.52
3312,1608,Electronics,782.06,1,782.06
3313,1609,Toys & Games,59.28,1,59.28
3314,1610,Beauty,9.33,1,9.33
3315,1610,Books,30.02,2,60.04
3316,1611,Electronics,700.82,1,700.82
3317,1612,Sports & Outdoors,59.52,1,59.52
3318,1612,Grocery,46.35,3,139.05
3319,1613,Apparel,70.71,1,70.71
3320,1613,Grocery,7.86,1,7.86
3321,1614,Sports & Outdoors,74.61,1,74.61
3322,1614,Beauty,76.47,3,229.41
3323,1615,Books,11.94,1,11.94
3324,1615,Apparel,48.43,1,48.43
3325,1615,Beauty,43.8,1,43.8
3326,1615,Grocery,27.81,2,55.62
3327,1615,Electronics,736.66,1,736.66
3328,1616,Home & Kitchen,235.76,2,471.52
3329,1616,Electronics,748.04,3,2244.12
3330,1617,Sports & Outdoors,87.62,1,87.62
3331,1617,Home & Kitchen,68.86,1,68.86
3332,1617,Sports & Outdoors,180.86,1,180.86
3333,1618,Toys & Games,82.02,3,246.06
3334,1618,Toys & Games,24.27,1,24.27
3335,1618,Electronics,440.84,2,881.68
3336,1618,Electronics,797.16,1,797.16
3337,1619,Toys & Games,105.87,1,105.87
3338,1619,Apparel,38.91,2,77.82
3339,1620,Home & Kitchen,101.91,2,203.82
3340,1621,Apparel,148.06,1,148.06
3341,1621,Electronics,641.5,2,1283.0
3342,1622,Apparel,129.39,1,129.39
3343,1623,Sports & Outdoors,27.61,2,55.22
3344,1623,Home & Kitchen,200.89,2,401.78
3345,1623,Toys & Games,53.78,1,53.78
3346,1623,Apparel,117.7,3,353.1
3347,1624,Grocery,22.56,3,67.68
3348,1624,Apparel,129.92,1,129.92
3349,1624,Books,19.8,1,19.8
3350,1624,Grocery,15.99,3,47.97
3351,1624,Electronics,48.62,2,97.24
3352,1625,Sports & Outdoors,33.76,1,33.76
3353,1625,Books,27.8,2,55.6
3354,1625,Electronics,66.33,1,66.33
3355,1626,Electronics,128.74,1,128.74
3356,1626,Apparel,126.42,2,252.84
3357,1627,Electronics,496.46,1,496.46
3358,1628,Beauty,65.57,1,65.57
3359,1628,Sports & Outdoors,44.5,1,44.5
3360,1629,Electronics,81.4,1,81.4
3361,1629,Home & Kitchen,274.09,1,274.09
3362,1629,Home & Kitchen,164.91,2,329.82
3363,1630,Home & Kitchen,235.02,1,235.02
3364,1630,Books,26.43,1,26.43
3365,1630,Electronics,677.74,1,677.74
3366,1631,Apparel,32.63,1,32.63
3367,1631,Home & Kitchen,158.47,1,158.47
3368,1632,Toys & Games,35.32,2,70.64
3369,1633,Apparel,112.8,1,112.8
3370,1633,Home & Kitchen,31.11,3,93.33
3371,1633,Toys & Games,96.86,1,96.86
3372,1634,Apparel,95.82,2,191.64
3373,1634,Apparel,68.23,1,68.23
3374,1634,Sports & Outdoors,217.31,2,434.62
3375,1634,Sports & Outdoors,93.32,1,93.32
3376,1635,Sports & Outdoors,61.75,3,185.25
3377,1636,Grocery,19.12,1,19.12
3378,1636,Home & Kitchen,280.16,1,280.16
3379,1637,Electronics,154.17,1,154.17
3380,1638,Home & Kitchen,283.43,1,283.43
3381,1639,Books,26.1,2,52.2
3382,1639,Books,12.12,1,12.12
3383,1639,Sports & Outdoors,243.95,1,243.95
3384,1640,Electronics,56.32,1,56.32
3385,1640,Sports & Outdoors,44.18,2,88.36
3386,1641,Books,8.58,1,8.58
3387,1641,Toys & Games,54.55,1,54.55
3388,1641,Electronics,895.61,3,2686.83
3389,1642,Home & Kitchen,166.35,1,166.35
3390,1642,Books,36.96,1,36.96
3391,1642,Toys & Games,20.98,2,41.96
3392,1643,Toys & Games,82.21,1,82.21
3393,1644,Home & Kitchen,296.22,1,296.22
3394,1645,Grocery,55.79,1,55.79
3395,1645,Apparel,65.99,1,65.99
3396,1645,Apparel,109.73,2,219.46
3397,1645,Apparel,67.88,3,203.64
3398,1646,Apparel,25.78,1,25.78
3399,1647,Electronics,784.11,1,784.11
3400,1647,Apparel,135.46,1,135.46
3401,1648,Electronics,134.19,2,268.38
3402,1649,Apparel,34.2,2,68.4
3403,1650,Electronics,436.44,1,436.44
3404,1651,Beauty,79.28,1,79.28
3405,1651,Electronics,747.43,2,1494.86
3406,1651,Grocery,9.24,1,9.24
3407,1652,Home & Kitchen,146.34,2,292.68
3408,1653,Electronics,884.77,1,884.77
3409,1653,Electronics,344.72,1,344.72
3410,1653,Electronics,328.39,1,328.39
3411,1654,Books,24.71,3,74.13
3412,1655,Grocery,22.78,1,22.78
3413,1656,Home & Kitchen,286.3,2,572.6
3414,1657,Beauty,60.09,1,60.09
3415,1657,Sports & Outdoors,22.6,1,22.6
3416,1657,Electronics,371.7,2,743.4
3417,1657,Grocery,41.39,2,82.78
3418,1657,Apparel,83.81,2,167.62
3419,1658,Books,10.27,2,20.54
3420,1658,Apparel,115.54,2,231.08
3421,1658,Electronics,609.18,2,1218.36
3422,1658,Apparel,23.09,1,23.09
3423,1658,Electronics,43.62,1,43.62
3424,1659,Books,17.43,1,17.43
3425,1659,Home & Kitchen,30.62,3,91.86
3426,1659,Apparel,144.25,2,288.5
3427,1659,Home & Kitchen,48.72,1,48.72
3428,1660,Electronics,76.5,1,76.5
3429,1661,Sports & Outdoors,77.19,1,77.19
3430,1662,Grocery,36.19,1,36.19
3431,1663,Home & Kitchen,118.12,1,118.12
3432,1664,Books,44.72,1,44.72
3433,1664,Beauty,85.62,1,85.62
3434,1664,Beauty,39.09,1,39.09
3435,1664,Electronics,714.06,3,2142.18
3436,1665,Toys & Games,88.67,1,88.67
3437,1665,Apparel,140.56,2,281.12
3438,1666,Books,10.97,3,32.91
3439,1666,Apparel,73.79,1,73.79
3440,1667,Home & Kitchen,110.88,1,110.88
3441,1668,Electronics,859.85,2,1719.7
3442,1668,Grocery,19.53,1,19.53
3443,1669,Grocery,10.71,1,10.71
3444,1669,Apparel,133.29,1,133.29
3445,1669,Apparel,16.67,1,16.67
3446,1669,Electronics,161.53,1,161.53
3447,1669,Sports & Outdoors,122.32,1,122.32
3448,1670,Apparel,38.77,1,38.77
3449,1671,Home & Kitchen,89.41,3,268.23
3450,1672,Apparel,125.24,1,125.24
3451,1672,Toys & Games,89.01,1,89.01
3452,1673,Home & Kitchen,166.26,1,166.26
3453,1673,Toys & Games,82.78,1,82.78
3454,1674,Beauty,45.8,3,137.4
3455,1674,Toys & Games,86.04,1,86.04
3456,1674,Sports & Outdoors,137.61,1,137.61
3457,1675,Electronics,698.23,1,698.23
3458,1675,Home & Kitchen,178.44,2,356.88
3459,1675,Books,22.28,1,22.28
3460,1676,Electronics,293.82,1,293.82
3461,1677,Home & Kitchen,135.76,1,135.76
3462,1677,Beauty,57.44,1,57.44
3463,1677,Toys & Games,93.44,2,186.88
3464,1677,Electronics,313.59,1,313.59
3465,1678,Grocery,34.24,3,102.72
3466,1678,Apparel,52.01,1,52.01
3467,1679,Apparel,23.93,1,23.93
3468,1680,Apparel,52.87,1,52.87
3469,1681,Electronics,225.87,1,225.87
3470,1681,Electronics,660.16,2,1320.32
3471,1682,Electronics,103.01,3,309.03
3472,1683,Apparel,128.3,2,256.6
3473,1683,Home & Kitchen,108.84,2,217.68
3474,1684,Home & Kitchen,284.38,1,284.38
3475,1684,Electronics,839.41,1,839.41
3476,1685,Toys & Games,114.51,1,114.51
3477,1685,Home & Kitchen,199.71,2,399.42
3478,1685,Apparel,138.22,1,138.22
3479,1686,Electronics,338.5,1,338.5
3480,1687,Apparel,102.31,1,102.31
3481,1687,Apparel,47.24,1,47.24
3482,1688,Apparel,145.3,1,145.3
3483,1688,Electronics,87.33,1,87.33
3484,1688,Apparel,128.43,2,256.86
3485,1688,Toys & Games,74.0,1,74.0
3486,1689,Grocery,39.84,2,79.68
3487,1690,Books,25.44,1,25.44
3488,1691,Electronics,41.73,1,41.73
3489,1692,Electronics,837.01,2,1674.02
3490,1693,Home & Kitchen,106.7,2,213.4
3491,1693,Electronics,577.81,1,577.81
3492,1694,Beauty,18.37,1,18.37
3493,1694,Home & Kitchen,248.74,1,248.74
3494,1695,Sports & Outdoors,232.34,1,232.34
3495,1695,Electronics,729.93,2,1459.86
3496,1695,Beauty,55.52,2,111.04
3497,1695,Electronics,570.22,1,570.22
3498,1696,Home & Kitchen,277.23,2,554.46
3499,1697,Books,14.02,2,28.04
3500,1697,Home & Kitchen,19.66,1,19.66
3501,1697,Sports & Outdoors,142.42,1,142.42
3502,1698,Books,13.06,1,13.06
3503,1698,Apparel,79.98,1,79.98
3504,1698,Beauty,37.34,1,37.34
3505,1699,Home & Kitchen,236.86,1,236.86
3506,1699,Apparel,24.38,1,24.38
3507,1700,Electronics,290.27,1,290.27
3508,1700,Beauty,17.53,1,17.53
3509,1700,Sports & Outdoors,49.47,2,98.94
3510,1700,Electronics,168.68,1,168.68
3511,1701,Toys & Games,80.73,1,80.73
3512,1702,Apparel,102.01,1,102.01
3513,1703,Beauty,42.02,1,42.02
3514,1704,Sports & Outdoors,48.48,1,48.48
3515,1704,Electronics,230.76,1,230.76
3516,1705,Beauty,83.71,1,83.71
3517,1706,Sports & Outdoors,140.11,2,280.22
3518,1706,Electronics,863.46,1,863.46
3519,1707,Electronics,734.48,1,734.48
3520,1707,Sports & Outdoors,244.74,1,244.74
3521,1707,Home & Kitchen,229.71,1,229.71
3522,1708,Electronics,332.31,1,332.31
3523,1709,Books,35.38,1,35.38
3524,1710,Electronics,363.37,1,363.37
3525,1710,Apparel,102.67,3,308.01
3526,1711,Home & Kitchen,246.94,2,493.88
3527,1711,Beauty,23.18,1,23.18
3528,1712,Home & Kitchen,74.71,2,149.42
3529,1712,Toys & Games,93.08,1,93.08
3530,1713,Electronics,571.72,2,1143.44
3531,1713,Electronics,331.69,1,331.69
3532,1714,Home & Kitchen,36.99,1,36.99
3533,1715,Sports & Outdoors,171.21,1,171.21
3534,1716,Electronics,389.7,2,779.4
3535,1716,Home & Kitchen,136.02,1,136.02
3536,1716,Sports & Outdoors,15.5,1,15.5
3537,1716,Apparel,98.62,1,98.62
3538,1716,Sports & Outdoors,166.9,1,166.9
3539,1717,Beauty,25.74,2,51.48
3540,1717,Home & Kitchen,51.21,1,51.21
3541,1718,Toys & Games,19.4,1,19.4
3542,1718,Toys & Games,40.81,1,40.81
3543,1719,Electronics,423.26,1,423.26
3544,1719,Apparel,125.38,1,125.38
3545,1720,Apparel,33.21,1,33.21
3546,1720,Home & Kitchen,294.36,1,294.36
3547,1720,Toys & Games,107.45,1,107.45
3548,1721,Electronics,660.49,1,660.49
3549,1722,Home & Kitchen,204.6,1,204.6
3550,1723,Books,10.06,1,10.06
3551,1723,Electronics,164.68,2,329.36
3552,1724,Beauty,47.86,1,47.86
3553,1724,Toys & Games,9.07,1,9.07
3554,1725,Grocery,30.38,1,30.38
3555,1725,Home & Kitchen,297.02,1,297.02
3556,1725,Beauty,64.91,1,64.91
3557,1725,Beauty,33.79,2,67.58
3558,1726,Beauty,82.1,1,82.1
3559,1726,Home & Kitchen,61.51,2,123.02
3560,1726,Grocery,26.4,1,26.4
3561,1727,Electronics,449.38,1,449.38
3562,1727,Toys & Games,50.79,1,50.79
3563,1727,Toys & Games,13.32,1,13.32
3564,1727,Home & Kitchen,56.63,1,56.63
3565,1728,Home & Kitchen,96.59,1,96.59
3566,1729,Books,14.67,2,29.34
3567,1730,Electronics,645.24,2,1290.48
3568,1730,Apparel,88.81,1,88.81
3569,1731,Home & Kitchen,119.31,1,119.31
3570,1731,Apparel,96.48,1,96.48
3571,1732,Books,38.22,1,38.22
3572,1732,Sports & Outdoors,55.58,1,55.58
3573,1733,Home & Kitchen,277.09,1,277.09
3574,1734,Beauty,37.47,2,74.94
3575,1734,Electronics,113.31,3,339.93
3576,1735,Beauty,15.59,2,31.18
3577,1736,Electronics,681.07,1,681.07
3578,1736,Apparel,145.66,3,436.98
3579,1737,Beauty,25.56,2,51.12
3580,1737,Toys & Games,86.76,1,86.76
3581,1737,Electronics,576.87,1,576.87
3582,1737,Sports & Outdoors,36.81,1,36.81
3583,1738,Sports & Outdoors,194.51,1,194.51
3584,1739,Apparel,70.2,1,70.2
3585,1739,Home & Kitchen,159.32,1,159.32
3586,1739,Electronics,67.92,1,67.92
3587,1739,Electronics,692.56,1,692.56
3588,1740,Grocery,22.28,2,44.56
3589,1740,Toys & Games,13.4,2,26.8
3590,1741,Apparel,133.78,1,133.78
3591,1741,Sports & Outdoors,108.71,3,326.13
3592,1741,Electronics,391.56,1,391.56
3593,1741,Grocery,21.02,1,21.02
3594,1741,Home & Kitchen,87.02,2,174.04
3595,1742,Home & Kitchen,251.54,1,251.54
3596,1743,Grocery,38.56,1,38.56
3597,1744,Electronics,178.12,1,178.12
3598,1745,Apparel,109.5,1,109.5
3599,1745,Books,12.52,1,12.52
3600,1745,Sports & Outdoors,229.58,1,229.58
3601,1746,Grocery,48.96,1,48.96
3602,1747,Beauty,89.52,1,89.52
3603,1747,Sports & Outdoors,120.1,1,120.1
3604,1748,Beauty,34.7,1,34.7
3605,1748,Apparel,50.28,1,50.28
3606,1748,Sports & Outdoors,151.74,3,455.22
3607,1748,Apparel,63.38,1,63.38
3608,1749,Toys & Games,105.02,1,105.02
3609,1750,Apparel,105.29,1,105.29
3610,1751,Home & Kitchen,135.36,3,406.08
3611,1752,Apparel,60.77,1,60.77
3612,1753,Apparel,110.15,1,110.15
3613,1753,Books,11.97,1,11.97
3614,1753,Books,35.69,3,107.07
3615,1754,Apparel,36.31,2,72.62
3616,1755,Grocery,9.95,1,9.95
3617,1755,Electronics,556.31,1,556.31
3618,1755,Books,31.12,1,31.12
3619,1755,Books,25.51,1,25.51
3620,1756,Grocery,32.86,3,98.58
3621,1756,Electronics,501.85,1,501.85
3622,1757,Electronics,810.79,2,1621.58
3623,1758,Beauty,75.91,2,151.82
3624,1759,Apparel,50.05,1,50.05
3625,1759,Grocery,13.9,1,13.9
3626,1759,Electronics,703.39,2,1406.78
3627,1759,Books,27.97,3,83.91
3628,1760,Electronics,68.75,1,68.75
3629,1760,Electronics,455.67,1,455.67
3630,1761,Sports & Outdoors,195.04,2,390.08
3631,1761,Sports & Outdoors,89.26,1,89.26
3632,1761,Apparel,127.98,1,127.98
3633,1761,Home & Kitchen,23.38,1,23.38
3634,1761,Sports & Outdoors,132.97,1,132.97
3635,1762,Beauty,24.4,2,48.8
3636,1762,Home & Kitchen,297.72,1,297.72
3637,1763,Sports & Outdoors,158.72,1,158.72
3638,1764,Electronics,206.69,1,206.69
3639,1764,Sports & Outdoors,186.84,1,186.84
3640,1764,Toys & Games,68.93,1,68.93
3641,1764,Books,15.5,2,31.0
3642,1765,Apparel,116.08,1,116.08
3643,1766,Books,39.26,3,117.78
3644,1767,Home & Kitchen,159.42,1,159.42
3645,1768,Electronics,653.84,1,653.84
3646,1768,Sports & Outdoors,43.92,2,87.84
3647,1768,Sports & Outdoors,102.61,1,102.61
3648,1769,Apparel,24.71,1,24.71
3649,1769,Beauty,69.81,2,139.62
3650,1770,Home & Kitchen,178.24,1,178.24
3651,1770,Electronics,492.23,1,492.23
3652,1771,Books,16.56,2,33.12
3653,1771,Apparel,55.12,2,110.24
3654,1771,Toys & Games,52.63,1,52.63
3655,1771,Electronics,821.99,2,1643.98
3656,1772,Apparel,82.6,2,165.2
3657,1772,Apparel,47.03,1,47.03
3658,1772,Sports & Outdoors,206.2,1,206.2
3659,1772,Electronics,423.77,1,423.77
3660,1773,Books,34.36,2,68.72
3661,1773,Books,30.45,1,30.45
3662,1773,Electronics,436.49,3,1309.47
3663,1774,Grocery,13.01,1,13.01
3664,1774,Sports & Outdoors,246.05,1,246.05
3665,1775,Beauty,44.82,1,44.82
3666,1776,Beauty,29.65,1,29.65
3667,1776,Apparel,81.81,1,81.81
3668,1776,Toys & Games,119.33,1,119.33
3669,1776,Electronics,228.62,1,228.62
3670,1777,Home & Kitchen,272.45,1,272.45
3671,1777,Sports & Outdoors,166.52,1,166.52
3672,1778,Electronics,419.79,1,419.79
3673,1778,Beauty,72.42,1,72.42
3674,1778,Apparel,31.28,2,62.56
3675,1779,Books,23.89,1,23.89
3676,1779,Apparel,149.88,1,149.88
3677,1780,Electronics,813.08,1,813.08
3678,1781,Electronics,172.11,1,172.11
3679,1782,Home & Kitchen,190.57,1,190.57
3680,1782,Electronics,795.84,1,795.84
3681,1783,Grocery,24.46,3,73.38
3682,1784,Grocery,6.87,3,20.61
3683,1785,Home & Kitchen,46.89,2,93.78
3684,1785,Electronics,664.67,1,664.67
3685,1786,Apparel,142.7,3,428.1
3686,1786,Books,40.38,1,40.38
3687,1786,Electronics,534.57,2,1069.14
3688,1786,Grocery,35.95,2,71.9
3689,1787,Apparel,45.77,1,45.77
3690,1787,Books,28.71,2,57.42
3691,1787,Apparel,46.83,1,46.83
3692,1788,Books,16.79,1,16.79
3693,1788,Home & Kitchen,27.01,1,27.01
3694,1789,Books,7.62,1,7.62
3695,1790,Home & Kitchen,253.26,1,253.26
3696,1791,Beauty,86.73,1,86.73
3697,1792,Home & Kitchen,173.31,3,519.93
3698,1793,Beauty,50.73,1,50.73
3699,1794,Toys & Games,9.48,3,28.44
3700,1795,Toys & Games,22.18,1,22.18
3701,1795,Home & Kitchen,139.21,2,278.42
3702,1796,Toys & Games,116.74,2,233.48
3703,1797,Apparel,51.33,2,102.66
3704,1797,Beauty,55.96,1,55.96
3705,1798,Apparel,86.28,1,86.28
3706,1799,Sports & Outdoors,200.14,1,200.14
3707,1799,Beauty,33.34,1,33.34
3708,1800,Home & Kitchen,264.45,1,264.45
3709,1800,Books,37.37,1,37.37
3710,1800,Sports & Outdoors,176.87,1,176.87
3711,1801,Beauty,28.46,1,28.46
3712,1802,Apparel,60.03,1,60.03
3713,1802,Grocery,27.83,1,27.83
3714,1803,Apparel,110.63,1,110.63
3715,1804,Beauty,37.59,1,37.59
3716,1805,Toys & Games,23.27,1,23.27
3717,1806,Beauty,45.14,1,45.14
3718,1807,Home & Kitchen,61.01,1,61.01
3719,1807,Grocery,46.77,2,93.54
3720,1807,Sports & Outdoors,92.19,1,92.19
3721,1807,Grocery,31.42,1,31.42
3722,1808,Electronics,156.31,1,156.31
3723,1808,Beauty,23.33,1,23.33
3724,1809,Apparel,91.15,2,182.3
3725,1810,Home & Kitchen,197.99,1,197.99
3726,1811,Electronics,357.64,1,357.64
3727,1812,Home & Kitchen,74.53,2,149.06
3728,1813,Apparel,64.91,1,64.91
3729,1813,Home & Kitchen,79.82,2,159.64
3730,1814,Beauty,75.46,2,150.92
3731,1814,Home & Kitchen,196.22,1,196.22
3732,1815,Sports & Outdoors,47.84,1,47.84
3733,1815,Home & Kitchen,238.15,1,238.15
3734,1816,Apparel,141.87,2,283.74
3735,1816,Toys & Games,112.42,3,337.26
3736,1816,Apparel,29.62,1,29.62
3737,1817,Electronics,344.71,1,344.71
3738,1818,Electronics,480.56,2,961.12
3739,1818,Sports & Outdoors,64.67,2,129.34
3740,1819,Electronics,791.15,3,2373.45
3741,1820,Beauty,76.58,2,153.16
3742,1821,Apparel,42.42,1,42.42
3743,1821,Electronics,130.93,2,261.86
3744,1822,Home & Kitchen,46.54,2,93.08
3745,1822,Sports & Outdoors,104.73,1,104.73
3746,1823,Apparel,136.69,1,136.69
3747,1824,Sports & Outdoors,215.17,1,215.17
3748,1824,Home & Kitchen,233.82,2,467.64
3749,1825,Electronics,304.6,1,304.6
3750,1826,Sports & Outdoors,205.41,1,205.41
3751,1826,Electronics,515.63,1,515.63
3752,1827,Electronics,739.09,3,2217.27
3753,1828,Apparel,105.64,1,105.64
3754,1828,Electronics,154.72,2,309.44
3755,1828,Sports & Outdoors,49.83,1,49.83
3756,1829,Grocery,44.54,1,44.54
3757,1830,Electronics,520.53,1,520.53
3758,1830,Electronics,572.56,1,572.56
3759,1831,Home & Kitchen,137.95,1,137.95
3760,1831,Electronics,340.45,1,340.45
3761,1832,Toys & Games,91.46,1,91.46
3762,1833,Home & Kitchen,290.82,1,290.82
3763,1833,Electronics,324.23,1,324.23
3764,1833,Electronics,42.17,1,42.17
3765,1834,Beauty,85.07,2,170.14
3766,1834,Grocery,58.1,1,58.1
3767,1835,Sports & Outdoors,15.98,1,15.98
3768,1836,Sports & Outdoors,245.8,1,245.8
3769,1836,Beauty,41.55,1,41.55
3770,1837,Electronics,705.58,1,705.58
3771,1838,Toys & Games,118.7,1,118.7
3772,1839,Toys & Games,81.08,1,81.08
3773,1840,Home & Kitchen,97.19,3,291.57
3774,1841,Beauty,26.54,1,26.54
3775,1842,Apparel,16.53,3,49.59
3776,1842,Books,19.21,1,19.21
3777,1843,Electronics,824.46,1,824.46
3778,1844,Toys & Games,30.56,1,30.56
3779,1844,Beauty,73.29,1,73.29
3780,1845,Apparel,41.42,1,41.42
3781,1846,Toys & Games,38.79,1,38.79
3782,1847,Beauty,46.21,3,138.63
3783,1848,Sports & Outdoors,11.97,1,11.97
3784,1848,Grocery,6.14,1,6.14
3785,1848,Beauty,23.12,1,23.12
3786,1848,Apparel,49.2,2,98.4
3787,1849,Electronics,657.4,1,657.4
3788,1850,Apparel,66.45,2,132.9
3789,1851,Apparel,94.91,1,94.91
3790,1852,Grocery,21.47,1,21.47
3791,1852,Apparel,62.86,2,125.72
3792,1852,Home & Kitchen,257.13,1,257.13
3793,1852,Beauty,10.78,2,21.56
3794,1853,Apparel,68.47,1,68.47
3795,1853,Electronics,226.25,1,226.25
3796,1853,Beauty,57.71,1,57.71
3797,1853,Home & Kitchen,243.6,3,730.8
3798,1853,Apparel,29.97,1,29.97
3799,1854,Electronics,515.8,1,515.8
3800,1854,Books,43.26,1,43.26
3801,1855,Electronics,640.49,1,640.49
3802,1855,Books,24.34,1,24.34
3803,1856,Home & Kitchen,211.79,1,211.79
3804,1857,Electronics,461.73,3,1385.19
3805,1858,Books,42.47,1,42.47
3806,1858,Home & Kitchen,191.47,3,574.41
3807,1858,Beauty,29.12,1,29.12
3808,1859,Sports & Outdoors,23.61,2,47.22
3809,1859,Home & Kitchen,283.16,3,849.48
3810,1859,Home & Kitchen,291.11,1,291.11
3811,1860,Toys & Games,67.65,1,67.65
3812,1860,Home & Kitchen,262.84,1,262.84
3813,1860,Apparel,120.39,3,361.17
3814,1860,Electronics,731.24,1,731.24
3815,1861,Home & Kitchen,231.11,1,231.11
3816,1862,Grocery,4.44,1,4.44
3817,1863,Electronics,86.85,1,86.85
3818,1863,Electronics,45.54,1,45.54
3819,1863,Books,43.33,1,43.33
3820,1864,Apparel,137.38,1,137.38
3821,1864,Electronics,725.09,1,725.09
