order_id,customer_id,order_date,channel,region,subtotal,discount_amount,shipping_fee,net_revenue,gross_revenue,status
1419,476,2024-08-28,Social Media,South,144.47,21.67,0.0,122.8,122.8,Completed
1420,476,2025-02-01,Organic Search,South,1290.14,0.0,0.0,1290.14,1290.14,Completed
1421,476,2025-06-03,Direct,South,79.61,0.0,0.0,79.61,79.61,Completed
1422,476,2025-06-04,Paid Ads,South,270.0,40.5,0.0,229.5,229.5,Completed
1423,476,2025-07-27,Paid Ads,South,166.9,0.0,0.0,166.9,166.9,Completed
1424,476,2025-08-27,Social Media,South,46.65,0.0,4.38,51.03,51.03,Completed
1425,477,2023-10-15,Social Media,North,399.68,59.95,0.0,339.73,339.73,Completed
1426,477,2023-12-06,Paid Ads,North,380.58,19.03,0.0,361.55,361.55,Completed
1427,477,2023-12-12,Social Media,North,8.93,0.89,6.1,14.14,14.14,Completed
1428,477,2024-02-14,Organic Search,North,211.94,0.0,0.0,211.94,211.94,Completed
1429,477,2024-03-23,Social Media,North,168.68,0.0,0.0,168.68,168.68,Completed
1430,477,2024-03-26,Paid Ads,North,25.71,2.57,6.84,29.98,29.98,Completed
1431,477,2024-05-06,Direct,North,16.05,2.41,7.98,0.0,21.62,Returned
1432,477,2024-06-08,Paid Ads,North,721.33,0.0,0.0,721.33,721.33,Completed
1433,477,2024-07-19,Paid Ads,North,975.35,0.0,0.0,975.35,975.35,Completed
1434,477,2025-05-18,Direct,North,160.29,0.0,0.0,160.29,160.29,Completed
1435,478,2023-10-24,Organic Search,North,228.66,22.87,0.0,205.79,205.79,Completed
1436,478,2023-11-14,Organic Search,North,42.07,6.31,6.43,42.19,42.19,Completed
1437,478,2024-02-16,Paid Ads,North,127.04,0.0,0.0,127.04,127.04,Completed
1438,478,2024-11-23,Paid Ads,North,201.26,40.25,0.0,161.01,161.01,Completed
1439,478,2025-05-19,Paid Ads,North,77.86,7.79,0.0,70.07,70.07,Completed
1440,479,2024-04-29,Paid Ads,South,66.94,3.35,6.6,0.0,70.19,Returned
1441,479,2024-07-12,Organic Search,South,205.12,41.02,0.0,164.1,164.1,Completed
1442,479,2024-08-16,Social Media,South,354.38,0.0,0.0,354.38,354.38,Completed
1443,479,2024-10-11,Organic Search,South,859.51,0.0,0.0,859.51,859.51,Completed
1444,479,2024-12-10,Direct,South,1108.46,0.0,0.0,0.0,1108.46,Returned
1445,479,2024-12-24,Paid Ads,South,344.27,0.0,0.0,344.27,344.27,Completed
1446,479,2025-01-25,Organic Search,South,281.88,56.38,0.0,225.5,225.5,Completed
1447,479,2025-02-12,Social Media,South,384.72,19.24,0.0,365.48,365.48,Completed
1448,479,2025-06-13,Organic Search,South,190.23,0.0,0.0,190.23,190.23,Completed
1449,479,2025-06-15,Social Media,South,65.67,0.0,8.95,74.62,74.62,Completed
1450,481,2023-08-30,Referral,North,2694.52,0.0,0.0,2694.52,2694.52,Completed
1451,481,2023-11-09,Referral,North,63.49,6.35,5.79,62.93,62.93,Completed
1452,481,2024-03-06,Organic Search,North,173.95,0.0,0.0,173.95,173.95,Completed
1453,481,2024-08-19,Email,North,39.4,1.97,4.38,41.81,41.81,Completed
1454,481,2024-09-01,Direct,North,504.51,0.0,0.0,504.51,504.51,Completed
1455,481,2024-12-21,Paid Ads,North,650.33,97.55,0.0,552.78,552.78,Completed
1456,481,2025-01-04,Paid Ads,North,568.75,56.88,0.0,511.87,511.87,Completed
1457,481,2025-03-12,Paid Ads,North,456.17,45.62,0.0,410.55,410.55,Completed
1458,481,2025-06-05,Social Media,North,436.41,0.0,0.0,436.41,436.41,Completed
1459,481,2025-06-25,Social Media,North,33.16,0.0,8.49,41.65,41.65,Completed
1460,481,2025-08-02,Organic Search,North,513.6,0.0,0.0,513.6,513.6,Completed
1461,481,2025-08-06,Organic Search,North,251.61,0.0,0.0,251.61,251.61,Completed
1462,481,2025-08-18,Social Media,North,149.63,14.96,0.0,134.67,134.67,Completed
1463,481,2025-11-14,Organic Search,North,164.88,0.0,0.0,164.88,164.88,Completed
1464,481,2025-12-06,Paid Ads,North,1401.85,0.0,0.0,1401.85,1401.85,Completed
1465,481,2025-12-17,Direct,North,15.87,0.0,7.06,22.93,22.93,Completed
1466,481,2025-12-25,Paid Ads,North,201.52,0.0,0.0,201.52,201.52,Completed
1467,482,2024-07-28,Social Media,East,104.48,10.45,0.0,94.03,94.03,Completed
1468,482,2024-11-04,Paid Ads,East,572.24,57.22,0.0,515.02,515.02,Completed
1469,483,2024-06-30,Social Media,West,463.28,0.0,0.0,463.28,463.28,Completed
1470,483,2024-11-05,Direct,West,209.99,0.0,0.0,209.99,209.99,Completed
1471,483,2024-11-23,Email,West,760.17,38.01,0.0,722.16,722.16,Completed
1472,483,2025-06-02,Email,West,275.31,0.0,0.0,275.31,275.31,Completed
1473,483,2025-08-07,Organic Search,West,813.51,40.68,0.0,772.83,772.83,Completed
1474,483,2025-08-30,Email,West,61.89,3.09,8.84,67.64,67.64,Completed
1475,483,2025-09-09,Email,West,935.1,0.0,0.0,935.1,935.1,Completed
1476,483,2025-09-14,Paid Ads,West,67.39,6.74,4.73,65.38,65.38,Completed
1477,483,2025-11-22,Organic Search,West,496.93,0.0,0.0,496.93,496.93,Completed
1478,484,2025-05-05,Email,Central,23.11,0.0,6.77,29.88,29.88,Completed
1479,484,2025-05-13,Social Media,Central,246.23,0.0,0.0,246.23,246.23,Completed
1480,485,2025-11-27,Social Media,South,978.58,0.0,0.0,978.58,978.58,Completed
1481,486,2024-08-13,Organic Search,East,550.9,0.0,0.0,550.9,550.9,Completed
1482,487,2023-09-09,Email,West,63.48,6.35,7.93,65.06,65.06,Completed
1483,487,2023-10-11,Direct,West,218.85,0.0,0.0,218.85,218.85,Completed
1484,487,2024-02-16,Paid Ads,West,444.87,0.0,0.0,0.0,444.87,Returned
1485,487,2024-06-20,Social Media,West,309.7,0.0,0.0,309.7,309.7,Completed
1486,487,2024-08-24,Paid Ads,West,29.36,0.0,6.82,36.18,36.18,Completed
1487,487,2025-05-31,Organic Search,West,171.96,17.2,0.0,154.76,154.76,Completed
1488,487,2025-07-09,Paid Ads,West,24.34,0.0,5.23,29.57,29.57,Completed
1489,488,2025-03-10,Social Media,West,102.25,0.0,0.0,102.25,102.25,Completed
1490,489,2023-09-24,Direct,South,167.62,0.0,0.0,167.62,167.62,Completed
1491,491,2024-12-03,Organic Search,West,118.52,0.0,0.0,118.52,118.52,Completed
1492,491,2024-12-07,Social Media,West,324.19,0.0,0.0,324.19,324.19,Completed
1493,491,2024-12-09,Social Media,West,381.35,0.0,0.0,381.35,381.35,Completed
1494,491,2025-06-01,Organic Search,West,571.89,0.0,0.0,571.89,571.89,Completed
1495,491,2025-06-11,Referral,West,479.12,0.0,0.0,479.12,479.12,Completed
1496,492,2024-12-01,Email,West,43.91,0.0,7.53,51.44,51.44,Completed
1497,492,2025-01-31,Paid Ads,West,5.19,0.0,5.78,10.97,10.97,Completed
1498,492,2025-08-12,Social Media,West,126.45,0.0,0.0,126.45,126.45,Completed
1499,492,2025-08-30,Direct,West,498.61,0.0,0.0,498.61,498.61,Completed
1500,493,2024-05-14,Paid Ads,East,149.46,22.42,0.0,127.04,127.04,Completed
1501,493,2024-12-28,Email,East,1005.23,50.26,0.0,954.97,954.97,Completed
1502,493,2025-05-31,Organic Search,East,288.52,0.0,0.0,288.52,288.52,Completed
1503,494,2024-03-07,Direct,South,286.64,0.0,0.0,286.64,286.64,Completed
1504,494,2024-06-07,Paid Ads,South,201.46,0.0,0.0,201.46,201.46,Completed
1505,494,2024-10-30,Email,South,523.78,0.0,0.0,523.78,523.78,Completed
1506,494,2025-06-27,Organic Search,South,126.73,0.0,0.0,126.73,126.73,Completed
1507,494,2025-09-17,Organic Search,South,383.11,76.62,0.0,306.49,306.49,Completed
1508,494,2025-12-11,Organic Search,South,244.51,0.0,0.0,0.0,244.51,Returned
1509,495,2025-10-09,Paid Ads,North,761.93,0.0,0.0,761.93,761.93,Completed
1510,498,2023-07-13,Paid Ads,East,862.02,0.0,0.0,862.02,862.02,Completed
1511,498,2025-06-16,Social Media,East,104.57,15.69,0.0,88.88,88.88,Completed
1512,498,2025-10-23,Social Media,East,141.42,0.0,0.0,141.42,141.42,Completed
1513,499,2024-12-18,Organic Search,North,2544.41,0.0,0.0,2544.41,2544.41,Completed
1514,500,2025-02-17,Email,North,1521.09,228.16,0.0,1292.93,1292.93,Completed
1515,500,2025-05-16,Social Media,North,394.23,0.0,0.0,394.23,394.23,Completed
1516,500,2025-06-11,Social Media,North,135.37,13.54,0.0,121.83,121.83,Completed
1517,500,2025-08-20,Social Media,North,141.24,0.0,0.0,141.24,141.24,Completed
1518,500,2025-09-30,Paid Ads,North,15.86,0.0,6.81,22.67,22.67,Completed
1519,500,2025-12-29,Organic Search,North,97.9,0.0,0.0,97.9,97.9,Completed
1520,501,2025-11-03,Email,East,96.52,9.65,0.0,86.87,86.87,Completed
1521,502,2023-07-18,Organic Search,East,212.08,21.21,0.0,190.87,190.87,Completed
1522,502,2023-10-29,Email,East,1546.69,0.0,0.0,1546.69,1546.69,Completed
1523,502,2023-12-14,Social Media,East,307.36,0.0,0.0,307.36,307.36,Completed
1524,502,2024-02-26,Organic Search,East,255.75,0.0,0.0,255.75,255.75,Completed
1525,502,2024-03-05,Direct,East,362.38,0.0,0.0,362.38,362.38,Completed
1526,502,2024-04-03,Paid Ads,East,162.93,0.0,0.0,162.93,162.93,Completed
1527,502,2024-07-28,Social Media,East,303.43,15.17,0.0,288.26,288.26,Completed
1528,502,2024-10-09,Referral,East,94.22,4.71,0.0,89.51,89.51,Completed
1529,502,2025-04-24,Email,East,661.89,99.28,0.0,562.61,562.61,Completed
1530,502,2025-05-03,Paid Ads,East,566.61,28.33,0.0,538.28,538.28,Completed
1531,502,2025-08-01,Social Media,East,209.64,0.0,0.0,209.64,209.64,Completed
1532,502,2025-10-19,Email,East,132.43,0.0,0.0,132.43,132.43,Completed
1533,503,2025-01-13,Social Media,North,39.03,3.9,5.99,41.12,41.12,Completed
1534,503,2025-02-08,Social Media,North,112.71,0.0,0.0,112.71,112.71,Completed
1535,503,2025-03-05,Direct,North,7.15,0.0,8.63,15.78,15.78,Completed
1536,503,2025-05-06,Referral,North,194.3,19.43,0.0,174.87,174.87,Completed
1537,503,2025-06-16,Paid Ads,North,28.6,2.86,7.58,33.32,33.32,Completed
1538,504,2025-04-07,Social Media,East,405.71,40.57,0.0,365.14,365.14,Completed
1539,505,2024-02-20,Paid Ads,East,122.71,6.14,0.0,116.57,116.57,Completed
1540,505,2025-01-24,Organic Search,East,41.64,2.08,5.08,44.64,44.64,Completed
1541,506,2023-09-25,Email,East,45.56,0.0,5.19,50.75,50.75,Completed
1542,506,2023-10-09,Paid Ads,East,1093.86,0.0,0.0,1093.86,1093.86,Completed
1543,506,2023-10-16,Paid Ads,East,77.71,11.66,0.0,66.05,66.05,Completed
1544,506,2024-11-19,Organic Search,East,809.45,0.0,0.0,809.45,809.45,Completed
1545,506,2025-06-12,Social Media,East,2185.68,0.0,0.0,2185.68,2185.68,Completed
1546,506,2025-11-21,Paid Ads,East,35.98,7.2,7.45,36.23,36.23,Completed
1547,507,2024-04-08,Paid Ads,South,298.9,0.0,0.0,298.9,298.9,Completed
1548,508,2025-11-26,Organic Search,North,43.02,0.0,8.11,51.13,51.13,Completed
1549,509,2024-04-21,Direct,North,147.39,0.0,0.0,147.39,147.39,Completed
1550,509,2024-12-27,Paid Ads,North,154.05,7.7,0.0,146.35,146.35,Completed
1551,509,2025-01-02,Social Media,North,114.0,0.0,0.0,114.0,114.0,Completed
1552,509,2025-02-10,Paid Ads,North,779.15,0.0,0.0,779.15,779.15,Completed
1553,510,2024-10-29,Paid Ads,South,486.46,0.0,0.0,486.46,486.46,Completed
1554,510,2025-05-01,Social Media,South,145.28,14.53,0.0,130.75,130.75,Completed
1555,511,2025-01-03,Paid Ads,Central,1137.68,0.0,0.0,1137.68,1137.68,Completed
1556,513,2025-04-26,Social Media,Central,857.03,0.0,0.0,857.03,857.03,Completed
1557,513,2025-06-11,Referral,Central,211.9,31.78,0.0,0.0,180.12,Returned
1558,515,2024-03-04,Social Media,East,97.94,0.0,0.0,97.94,97.94,Completed
1559,515,2024-04-02,Direct,East,714.71,0.0,0.0,714.71,714.71,Completed
1560,515,2024-05-06,Email,East,376.15,0.0,0.0,376.15,376.15,Completed
1561,515,2024-07-24,Organic Search,East,247.97,0.0,0.0,247.97,247.97,Completed
1562,515,2024-08-11,Paid Ads,East,29.69,0.0,4.23,33.92,33.92,Completed
1563,515,2024-10-22,Social Media,East,1904.29,380.86,0.0,1523.43,1523.43,Completed
1564,515,2024-12-31,Organic Search,East,506.37,0.0,0.0,506.37,506.37,Completed
1565,515,2025-01-04,Paid Ads,East,971.09,97.11,0.0,873.98,873.98,Completed
1566,515,2025-02-14,Organic Search,East,153.5,15.35,0.0,138.15,138.15,Completed
1567,515,2025-07-27,Email,East,34.63,6.93,8.36,36.06,36.06,Completed
1568,515,2025-08-11,Direct,East,46.58,0.0,4.63,51.21,51.21,Completed
1569,515,2025-09-16,Direct,East,417.78,0.0,0.0,417.78,417.78,Completed
1570,515,2025-10-10,Paid Ads,East,223.01,0.0,0.0,223.01,223.01,Completed
1571,515,2025-10-11,Direct,East,181.97,0.0,0.0,181.97,181.97,Completed
1572,516,2024-10-08,Social Media,West,1578.29,315.66,0.0,1262.63,1262.63,Completed
1573,516,2024-12-17,Direct,West,226.8,0.0,0.0,226.8,226.8,Completed
1574,516,2025-01-05,Organic Search,West,856.27,0.0,0.0,856.27,856.27,Completed
1575,516,2025-01-12,Email,West,203.94,10.2,0.0,193.74,193.74,Completed
1576,516,2025-08-07,Email,West,57.29,8.59,8.19,56.89,56.89,Completed
1577,516,2025-08-14,Paid Ads,West,64.47,0.0,6.93,71.4,71.4,Completed
1578,517,2024-11-06,Organic Search,Central,79.97,4.0,0.0,75.97,75.97,Completed
1579,517,2025-06-07,Direct,Central,267.46,0.0,0.0,267.46,267.46,Completed
1580,517,2025-06-28,Social Media,Central,36.76,0.0,4.68,41.44,41.44,Completed
1581,517,2025-07-11,Paid Ads,Central,24.85,0.0,6.06,30.91,30.91,Completed
1582,517,2025-08-02,Organic Search,Central,71.09,0.0,5.0,76.09,76.09,Completed
1583,517,2025-12-01,Organic Search,Central,278.94,0.0,0.0,278.94,278.94,Completed
1584,518,2024-07-12,Organic Search,North,1745.91,0.0,0.0,1745.91,1745.91,Completed
1585,518,2024-09-17,Paid Ads,North,431.42,0.0,0.0,431.42,431.42,Completed
1586,518,2025-01-20,Email,North,22.83,0.0,5.68,28.51,28.51,Completed
1587,518,2025-03-10,Paid Ads,North,315.21,15.76,0.0,299.45,299.45,Completed
1588,518,2025-05-30,Social Media,North,239.51,0.0,0.0,239.51,239.51,Completed
1589,518,2025-07-29,Social Media,North,180.21,18.02,0.0,162.19,162.19,Completed
1590,518,2025-08-25,Referral,North,23.3,3.5,4.42,24.22,24.22,Completed
1591,518,2025-11-29,Social Media,North,862.76,0.0,0.0,862.76,862.76,Completed
1592,519,2025-08-28,Paid Ads,Central,120.4,6.02,0.0,114.38,114.38,Completed
1593,520,2023-11-23,Email,Central,511.55,25.58,0.0,485.97,485.97,Completed
1594,520,2024-03-21,Social Media,Central,981.29,0.0,0.0,981.29,981.29,Completed
1595,520,2024-04-08,Paid Ads,Central,575.88,0.0,0.0,575.88,575.88,Completed
1596,520,2024-04-14,Paid Ads,Central,493.22,73.98,0.0,419.24,419.24,Completed
1597,520,2024-04-29,Organic Search,Central,363.3,18.17,0.0,345.13,345.13,Completed
1598,520,2024-06-28,Organic Search,Central,21.57,0.0,7.76,29.33,29.33,Completed
1599,520,2024-08-07,Paid Ads,Central,476.76,0.0,0.0,476.76,476.76,Completed
1600,520,2024-10-21,Referral,Central,962.57,0.0,0.0,962.57,962.57,Completed
1601,520,2024-10-30,Referral,Central,32.31,0.0,4.71,37.02,37.02,Completed
1602,521,2023-08-12,Organic Search,Central,694.37,0.0,0.0,694.37,694.37,Completed
1603,521,2023-10-02,Paid Ads,Central,343.32,0.0,0.0,343.32,343.32,Completed
1604,521,2024-10-18,Paid Ads,Central,132.98,0.0,0.0,132.98,132.98,Completed
1605,521,2025-01-17,Email,Central,140.79,0.0,0.0,140.79,140.79,Completed
1606,522,2024-08-05,Organic Search,East,104.41,0.0,0.0,104.41,104.41,Completed
1607,522,2025-02-26,Paid Ads,East,1778.22,177.82,0.0,1600.4,1600.4,Completed
1608,522,2025-07-07,Organic Search,East,782.06,0.0,0.0,782.06,782.06,Completed
1609,522,2025-08-28,Paid Ads,East,59.28,8.89,6.0,56.39,56.39,Completed
1610,522,2025-12-03,Organic Search,East,69.37,0.0,4.96,74.33,74.33,Completed
1611,522,2025-12-08,Social Media,East,700.82,0.0,0.0,700.82,700.82,Completed
1612,523,2024-12-27,Organic Search,North,198.57,19.86,0.0,178.71,178.71,Completed
1613,523,2025-03-20,Direct,North,78.57,3.93,0.0,74.64,74.64,Completed
1614,524,2025-10-26,Email,West,304.02,30.4,0.0,273.62,273.62,Completed
1615,525,2024-11-01,Direct,South,896.45,44.82,0.0,851.63,851.63,Completed
1616,526,2023-08-06,Paid Ads,North,2715.64,135.78,0.0,2579.86,2579.86,Completed
1617,526,2023-12-19,Paid Ads,North,337.34,0.0,0.0,337.34,337.34,Completed
1618,526,2024-01-08,Organic Search,North,1949.17,97.46,0.0,1851.71,1851.71,Completed
1619,526,2024-04-08,Email,North,183.69,0.0,0.0,183.69,183.69,Completed
1620,527,2024-12-09,Organic Search,North,203.82,40.76,0.0,163.06,163.06,Completed
1621,527,2024-12-25,Paid Ads,North,1431.06,0.0,0.0,1431.06,1431.06,Completed
1622,527,2025-06-04,Organic Search,North,129.39,0.0,0.0,129.39,129.39,Completed
1623,527,2025-12-30,Direct,North,863.88,0.0,0.0,0.0,863.88,Returned
1624,528,2024-08-10,Organic Search,West,362.61,0.0,0.0,362.61,362.61,Completed
1625,529,2024-05-07,Direct,East,155.69,0.0,0.0,155.69,155.69,Completed
1626,530,2025-09-04,Email,North,381.58,0.0,0.0,381.58,381.58,Completed
1627,531,2025-02-26,Referral,Central,496.46,74.47,0.0,421.99,421.99,Completed
1628,532,2025-11-16,Organic Search,West,110.07,0.0,0.0,110.07,110.07,Completed
1629,533,2024-12-31,Email,East,685.31,0.0,0.0,685.31,685.31,Completed
1630,533,2025-03-29,Organic Search,East,939.19,0.0,0.0,939.19,939.19,Completed
1631,533,2025-09-19,Direct,East,191.1,0.0,0.0,191.1,191.1,Completed
1632,533,2025-11-03,Social Media,East,70.64,0.0,5.47,76.11,76.11,Completed
1633,534,2025-06-20,Direct,Central,302.99,0.0,0.0,302.99,302.99,Completed
1634,534,2025-11-11,Paid Ads,Central,787.81,78.78,0.0,709.03,709.03,Completed
1635,535,2024-01-10,Organic Search,South,185.25,9.26,0.0,175.99,175.99,Completed
1636,535,2024-03-29,Direct,South,299.28,0.0,0.0,299.28,299.28,Completed
1637,535,2024-06-25,Email,South,154.17,0.0,0.0,154.17,154.17,Completed
1638,535,2024-09-11,Email,South,283.43,0.0,0.0,283.43,283.43,Completed
1639,535,2024-11-22,Organic Search,South,308.27,0.0,0.0,308.27,308.27,Completed
1640,535,2025-11-19,Paid Ads,South,144.68,0.0,0.0,144.68,144.68,Completed
1641,535,2025-12-08,Direct,South,2749.96,0.0,0.0,2749.96,2749.96,Completed
1642,536,2024-06-28,Organic Search,South,245.27,0.0,0.0,245.27,245.27,Completed
1643,537,2023-07-11,Paid Ads,Central,82.21,8.22,0.0,73.99,73.99,Completed
1644,537,2023-08-22,Organic Search,Central,296.22,29.62,0.0,266.6,266.6,Completed
1645,537,2023-09-14,Organic Search,Central,544.88,0.0,0.0,544.88,544.88,Completed
1646,537,2023-11-02,Direct,Central,25.78,0.0,5.51,0.0,31.29,Returned
1647,537,2024-01-28,Paid Ads,Central,919.57,91.96,0.0,827.61,827.61,Completed
1648,537,2024-07-08,Email,Central,268.38,0.0,0.0,0.0,268.38,Returned
1649,537,2024-07-29,Email,Central,68.4,0.0,6.19,74.59,74.59,Completed
1650,537,2025-04-16,Paid Ads,Central,436.44,0.0,0.0,436.44,436.44,Completed
1651,537,2025-05-16,Referral,Central,1583.38,0.0,0.0,1583.38,1583.38,Completed
1652,538,2024-05-24,Organic Search,South,292.68,0.0,0.0,292.68,292.68,Completed
1653,538,2024-11-21,Direct,South,1557.88,0.0,0.0,1557.88,1557.88,Completed
1654,539,2023-11-02,Organic Search,South,74.13,14.83,8.0,67.3,67.3,Completed
1655,539,2024-09-26,Organic Search,South,22.78,4.56,8.1,26.32,26.32,Completed
1656,539,2025-02-07,Email,South,572.6,0.0,0.0,572.6,572.6,Completed
1657,540,2025-12-01,Social Media,South,1076.49,0.0,0.0,1076.49,1076.49,Completed
1658,541,2025-01-30,Social Media,North,1536.69,0.0,0.0,1536.69,1536.69,Completed
1659,542,2025-12-14,Referral,Central,446.51,22.33,0.0,424.18,424.18,Completed
1660,542,2025-12-19,Email,Central,76.5,7.65,0.0,68.85,68.85,Completed
1661,543,2025-03-10,Paid Ads,North,77.19,15.44,0.0,61.75,61.75,Completed
1662,544,2025-05-22,Organic Search,North,36.19,0.0,5.74,41.93,41.93,Completed
1663,544,2025-10-20,Organic Search,North,118.12,0.0,0.0,118.12,118.12,Completed
1664,547,2024-10-12,Paid Ads,West,2311.61,0.0,0.0,2311.61,2311.61,Completed
1665,548,2024-06-14,Paid Ads,South,369.79,0.0,0.0,369.79,369.79,Completed
1666,548,2025-04-23,Paid Ads,South,106.7,0.0,0.0,106.7,106.7,Completed
1667,549,2025-10-06,Email,South,110.88,11.09,0.0,99.79,99.79,Completed
1668,551,2024-06-29,Organic Search,South,1739.23,86.96,0.0,1652.27,1652.27,Completed
1669,551,2024-07-28,Social Media,South,444.52,0.0,0.0,444.52,444.52,Completed
1670,551,2024-09-03,Direct,South,38.77,3.88,6.35,41.24,41.24,Completed
1671,551,2025-01-22,Social Media,South,268.23,13.41,0.0,254.82,254.82,Completed
1672,552,2024-08-22,Direct,Central,214.25,32.14,0.0,182.11,182.11,Completed
1673,552,2024-11-18,Organic Search,Central,249.04,37.36,0.0,211.68,211.68,Completed
1674,552,2024-11-25,Email,Central,361.05,0.0,0.0,361.05,361.05,Completed
1675,552,2025-03-07,Paid Ads,Central,1077.39,53.87,0.0,1023.52,1023.52,Completed
1676,552,2025-03-21,Paid Ads,Central,293.82,0.0,0.0,293.82,293.82,Completed
1677,552,2025-06-19,Social Media,Central,693.67,34.68,0.0,658.99,658.99,Completed
1678,554,2023-11-02,Email,East,154.73,30.95,0.0,123.78,123.78,Completed
1679,554,2024-08-08,Organic Search,East,23.93,0.0,5.94,29.87,29.87,Completed
1680,554,2024-09-01,Organic Search,East,52.87,0.0,8.71,61.58,61.58,Completed
1681,554,2025-10-15,Paid Ads,East,1546.19,0.0,0.0,1546.19,1546.19,Completed
1682,555,2025-03-28,Email,South,309.03,30.9,0.0,278.13,278.13,Completed
1683,555,2025-06-07,Paid Ads,South,474.28,0.0,0.0,474.28,474.28,Completed
1684,556,2025-06-06,Referral,West,1123.79,56.19,0.0,1067.6,1067.6,Completed
1685,556,2025-06-21,Email,West,652.15,65.22,0.0,586.93,586.93,Completed
1686,556,2025-12-25,Paid Ads,West,338.5,0.0,0.0,338.5,338.5,Completed
1687,557,2025-11-20,Email,South,149.55,7.48,0.0,142.07,142.07,Completed
1688,557,2025-12-16,Email,South,563.49,0.0,0.0,563.49,563.49,Completed
1689,557,2025-12-28,Social Media,South,79.68,3.98,0.0,75.7,75.7,Completed
1690,559,2024-07-29,Email,North,25.44,0.0,7.77,0.0,33.21,Returned
1691,560,2023-11-17,Organic Search,Central,41.73,0.0,4.51,46.24,46.24,Completed
1692,560,2025-02-26,Email,Central,1674.02,83.7,0.0,0.0,1590.32,Returned
1693,560,2025-09-28,Organic Search,Central,791.21,39.56,0.0,751.65,751.65,Completed
1694,561,2025-05-17,Email,West,267.11,0.0,0.0,267.11,267.11,Completed
1695,561,2025-07-23,Direct,West,2373.46,0.0,0.0,2373.46,2373.46,Completed
1696,562,2024-08-26,Paid Ads,North,554.46,55.45,0.0,499.01,499.01,Completed
1697,562,2024-12-10,Referral,North,190.12,0.0,0.0,190.12,190.12,Completed
1698,562,2024-12-20,Social Media,North,130.38,0.0,0.0,130.38,130.38,Completed
